UBIGEO,DISTRITO,PROVINCIA,DEPARTAMEN,area_km2,densidad,descargas_anio,altitud,estrato,legacy_N,legacy_py,legacy_tasa,legacy_letalidad
010203,COPALLIN,BAGUA,AMAZONAS,99.2,1.84,183,1312.967063129,500-1500,0,41026.8109463129,0,0
010204,EL PARCO,BAGUA,AMAZONAS,18.2,3.59,65,654.71921182266,500-1500,0,11476.0030959752,0,0
010205,IMAZA,BAGUA,AMAZONAS,4597.4,13.04,59950,910.60088901127,500-1500,0,292175.340702875,0,0
010206,LA PECA,BAGUA,AMAZONAS,138.5,3.59,497,1075.93342036554,500-1500,0,58169.9175086714,0,0
010301,JUMBILLA,BONGARA,AMAZONAS,158.9,4.33,688,2682.70821529745,2500-3500,0,11740.2666174298,0,0
010302,CHISQUILLA,BONGARA,AMAZONAS,162,1.19,193,2827.56385945343,2500-3500,0,2840.01246105919,0,0
010303,CHURUJA,BONGARA,AMAZONAS,31.9,1.38,44,2215.20168067227,1500-2500,0,2672.01328903655,0,0
010304,COROSHA,BONGARA,AMAZONAS,64.3,3.29,212,2379.76083916084,1500-2500,0,7468.0989010989,0,0
010305,CUISPES,BONGARA,AMAZONAS,96.6,3.2,309,2227.66478873239,1500-2500,0,6039.09221902017,0,0
010306,FLORIDA,BONGARA,AMAZONAS,222.4,1.64,365,2393.74684574685,1500-2500,1,57179.0126384772,17.4889343809179,304.41400304414
010307,JAZAN,BONGARA,AMAZONAS,75.9,0.76,58,1930.5531660693,1500-2500,0,70430.210282712,0,0
010308,RECTA,BONGARA,AMAZONAS,28.1,1.18,33,2476.30769230769,1500-2500,0,1935.00456621005,0,0
010309,SAN CARLOS,BONGARA,AMAZONAS,112.6,0.44,50,2699.51768488746,2500-3500,0,5069.4785046729,0,0
010310,SHIPASBAMBA,BONGARA,AMAZONAS,125.6,4.51,566,2074.09025787966,1500-2500,0,15221.4082125604,0,0
010311,VALERA,BONGARA,AMAZONAS,78.1,1.02,80,2219.92413793103,1500-2500,0,7260.03686635945,0,0
010312,YAMBRASBAMBA,BONGARA,AMAZONAS,1682.2,5.85,9841,1769.69226643784,1500-2500,0,51146.1656325405,0,0
010401,NIEVA,CONDORCANQUI,AMAZONAS,4190,17.73,74289,504.652587527234,500-1500,0,184169.214939965,0,0
010402,EL CENEPA,CONDORCANQUI,AMAZONAS,5623.5,13.2,74230,952.011351560236,500-1500,0,114845.030295587,0,0
010403,RIO SANTIAGO,CONDORCANQUI,AMAZONAS,8088.7,18.93,153119,543.501526691944,500-1500,0,163986.904976344,0,0
010501,LAMUD,LUYA,AMAZONAS,73.2,1.07,78,2462.1157635468,1500-2500,0,21134.0016799664,0,0
010502,CAMPORREDONDO,LUYA,AMAZONAS,219.3,2.13,467,1687.68213552361,1500-2500,0,67867.6007814605,0,0
010503,COCABAMBA,LUYA,AMAZONAS,341.6,3.84,1312,2232.13280632411,1500-2500,0,18043.1745647969,0,0
010504,COLCAMAR,LUYA,AMAZONAS,107.8,2.71,292,2822.91122278057,2500-3500,0,16908.6562025317,0,0
010505,CONILA,LUYA,AMAZONAS,249.2,1.82,454,2526.51559100798,2500-3500,0,17004.0624033007,0,0
010506,INGUILPATA,LUYA,AMAZONAS,118.7,2.35,279,2719.24658573596,2500-3500,0,4210.44820717132,0,0
010507,LONGUITA,LUYA,AMAZONAS,58.8,2.68,158,3192.93663060278,2500-3500,0,7808.0403587444,0,0
010508,LONYA CHICO,LUYA,AMAZONAS,69.6,2.17,151,2635.02310654686,2500-3500,0,7510.25684931507,0,0
010509,LUYA,LUYA,AMAZONAS,83.1,1.4,116,2454.80479825518,1500-2500,0,36564.0154626721,0,0
010510,LUYA VIEJO,LUYA,AMAZONAS,67.9,1.19,81,2566.40933333333,2500-3500,0,3593.00245700246,0,0
010511,MARIA,LUYA,AMAZONAS,87.8,3.45,303,3174.84804928131,2500-3500,0,6841.06242038217,0,0
010512,OCALLI,LUYA,AMAZONAS,172.3,3.16,544,2046.7338920901,1500-2500,0,35516.1015486164,0,0
010513,OCUMAL,LUYA,AMAZONAS,364.5,3.4,1239,2054.45474777448,1500-2500,0,32925.026780932,0,0
010514,PISUQUIA,LUYA,AMAZONAS,291.3,3.24,944,2378.49040841584,1500-2500,0,44860.2390243902,0,0
010515,PROVIDENCIA,LUYA,AMAZONAS,116.7,3.39,396,1663.71284829721,1500-2500,0,12296.0350250179,0,0
010516,SAN CRISTOBAL,LUYA,AMAZONAS,35.6,0.49,17,2394.57760814249,1500-2500,0,4802.30017761989,0,0
010517,SAN FRANCISCO DEL YESO,LUYA,AMAZONAS,182,2.24,408,2902.09500247402,2500-3500,0,6462.04871447903,0,0
010518,SAN JERONIMO,LUYA,AMAZONAS,208.2,1.4,291,2210.00519031142,1500-2500,0,5364.82015503876,0,0
010519,SAN JUAN DE LOPECANCHA,LUYA,AMAZONAS,86.4,3.38,292,2623.83975026015,2500-3500,0,3791.14382022472,0,0
010520,SANTA CATALINA,LUYA,AMAZONAS,165,2.09,345,2288.23262178435,1500-2500,0,19402.6130558184,0,0
010521,SANTO TOMAS,LUYA,AMAZONAS,90.1,4.67,421,2944.78863409771,2500-3500,0,26917.7678285897,0,0
010522,TINGO,LUYA,AMAZONAS,109.2,1.93,211,2678.35767022149,2500-3500,0,12364.1053401609,0,0
010523,TRITA,LUYA,AMAZONAS,14,1.29,18,2891.89937106918,2500-3500,0,13073.099378882,0,0
010601,SAN NICOLAS,RODRIGUEZ DE MENDOZA,AMAZONAS,102.2,3.93,402,2165.34628975265,1500-2500,0,58459.2880137522,0,0
010602,CHIRIMOTO,RODRIGUEZ DE MENDOZA,AMAZONAS,153.9,10.13,1559,1945.83576004659,1500-2500,0,25862.6423722758,0,0
010603,COCHAMAL,RODRIGUEZ DE MENDOZA,AMAZONAS,180.9,23.67,4282,2388.09625935162,1500-2500,0,5732.03949447077,0,0
010604,HUAMBO,RODRIGUEZ DE MENDOZA,AMAZONAS,77.7,8.3,645,1771.79558652729,1500-2500,0,23174.9184423218,0,0
010605,LIMABAMBA,RODRIGUEZ DE MENDOZA,AMAZONAS,615.2,11.49,7069,2254.45475841874,1500-2500,0,21353.2742393509,0,0
010606,LONGAR,RODRIGUEZ DE MENDOZA,AMAZONAS,82.3,9.89,814,2198.30174291939,1500-2500,0,14754.0999408634,0,0
010607,MARISCAL BENAVIDES,RODRIGUEZ DE MENDOZA,AMAZONAS,202.7,1.8,365,2420.40586145648,1500-2500,0,13752.0025542784,0,0
010608,MILPUC,RODRIGUEZ DE MENDOZA,AMAZONAS,43,8.29,356,1775.73319327731,1500-2500,0,3788.82232346242,0,0
010609,OMIA,RODRIGUEZ DE MENDOZA,AMAZONAS,225.3,3.65,822,2143.90079681275,1500-2500,0,90161.2420142421,0,0
010610,SANTA ROSA,RODRIGUEZ DE MENDOZA,AMAZONAS,20.2,6.8,137,1921.86666666667,1500-2500,0,4768.02996254682,0,0
010611,TOTORA,RODRIGUEZ DE MENDOZA,AMAZONAS,19.5,8.35,163,1812.53271028037,1500-2500,0,2594.03103448276,0,0
010612,VISTA ALEGRE,RODRIGUEZ DE MENDOZA,AMAZONAS,862,9.31,8025,2334.15945211209,1500-2500,0,38115.941662227,0,0
010701,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,729.5,1.34,978,1301.7112789402,500-1500,0,523707.752067419,0,0
010702,CAJARURO,UTCUBAMBA,AMAZONAS,1802.9,2.63,4742,1843.71266843661,1500-2500,0,217325.645720739,0,0
010703,CUMBA,UTCUBAMBA,AMAZONAS,301.8,2.13,643,1240.00418785522,500-1500,0,77977.1234833881,0,0
010704,EL MILAGRO,UTCUBAMBA,AMAZONAS,308,0.44,136,682.884401521803,500-1500,0,58577.3710400247,0,0
010705,JAMALCA,UTCUBAMBA,AMAZONAS,351.2,2.26,794,1718.93626317142,1500-2500,0,64168.1590315037,0,0
010706,LONYA GRANDE,UTCUBAMBA,AMAZONAS,365.1,1.43,522,1691.30029658922,1500-2500,0,102366.958862458,0,0
010707,YAMON,UTCUBAMBA,AMAZONAS,135.7,1.37,186,1434.17131474104,500-1500,0,29196.0444170265,0,0
020101,HUARAZ,HUARAZ,ANCASH,423.1,3.58,1515,4156.67878275571,>3500,1,618813.185899908,1.61599659280975,73.3406674000733
020102,COCHABAMBA,HUARAZ,ANCASH,138.5,0,0,3010.10200129116,2500-3500,0,15228.2809053976,0,
020103,COLCABAMBA,HUARAZ,ANCASH,52.1,0,0,2477.98797250859,1500-2500,0,2449.50511945393,0,
020104,HUANCHAY,HUARAZ,ANCASH,209.2,0.61,128,2967.54997854998,2500-3500,0,14804.8105387803,0,0
020105,INDEPENDENCIA,HUARAZ,ANCASH,345.9,3.97,1373,4146.15994832041,>3500,1,796360.023289494,1.25571345968541,80.9257910496075
020106,JANGAS,HUARAZ,ANCASH,62.3,4.75,296,3776.64511494253,>3500,0,46951.3086804204,0,0
020107,LA LIBERTAD,HUARAZ,ANCASH,148.6,0.5,74,3987.09429429429,>3500,0,9956.08912655971,0,0
020108,OLLEROS,HUARAZ,ANCASH,231,6.66,1538,4364.68151879117,>3500,1,22508.0003977725,44.4286468068024,72.2438953908395
020109,PAMPAS GRANDE,HUARAZ,ANCASH,352.3,0,0,2014.71548011148,1500-2500,0,8943.39215686275,0,
020110,PARIACOTO,HUARAZ,ANCASH,168.4,0.91,153,3223.78427205101,2500-3500,0,47255.3993802053,0,0
020111,PIRA,HUARAZ,ANCASH,261.6,1.51,395,3998.19821978774,>3500,0,31309.0920977828,0,0
020112,TARICA,HUARAZ,ANCASH,117.3,3.6,422,4218.85049580473,>3500,0,68866.8966880196,0,0
020201,AIJA,AIJA,ANCASH,162.6,1.58,257,4162.52637362637,>3500,0,19531.1328735632,0,0
020202,CORIS,AIJA,ANCASH,259.4,0,0,2718.52012383901,2500-3500,0,14193.5347593583,0,
020203,HUACLLAN,AIJA,ANCASH,40,0.51,20,3559,>3500,0,3065.38814016173,0,0
020204,LA MERCED,AIJA,ANCASH,156.9,0,0,4112.57939669892,>3500,0,13232.8537825811,0,
020205,SUCCHA,AIJA,ANCASH,77.5,0.41,32,3746.82122260669,>3500,0,6420.1948579161,0,0
020301,LLAMELLIN,ANTONIO RAYMONDI,ANCASH,95.4,1.21,115,3172.7476635514,2500-3500,0,30162.1404526988,0,0
020302,ACZO,ANTONIO RAYMONDI,ANCASH,65.5,1.61,105,2966.88027210884,2500-3500,0,17031.3143863179,0,0
020303,CHACCHO,ANTONIO RAYMONDI,ANCASH,72,2.77,199,3036.74225526642,2500-3500,0,11882.9357400722,0,0
020304,CHINGAS,ANTONIO RAYMONDI,ANCASH,50.5,0,0,3314.96256684492,2500-3500,0,16743.0081799591,0,
020305,MIRGAS,ANTONIO RAYMONDI,ANCASH,172.2,0.92,158,3983.83428571429,>3500,0,36518.0657644824,0,0
020306,SAN JUAN DE RONTOY,ANTONIO RAYMONDI,ANCASH,102,0.92,94,4076.27464788732,>3500,0,10173.617273497,0,0
020401,CHACAS,ASUNCION,ANCASH,451.6,1.76,795,4360.37428175154,>3500,0,42303.1510880829,0,0
020402,ACOCHACA,ASUNCION,ANCASH,76.6,2.1,161,3729.89614935823,>3500,0,25603.7412751678,0,0
020501,CHIQUIAN,BOLOGNESI,ANCASH,185.9,0.84,156,3833.10882070949,>3500,0,35952.0021978022,0,0
020502,ABELARDO PARDO LEZAMETA,BOLOGNESI,ANCASH,11.9,0.83,10,2495.4552238806,1500-2500,0,1944.4025974026,0,0
020503,ANTONIO RAYMONDI,BOLOGNESI,ANCASH,122,0,0,2359.69106881406,1500-2500,0,8794.13926499033,0,
020504,AQUIA,BOLOGNESI,ANCASH,437.1,3.3,1442,4495.79840686275,>3500,0,17918.265917603,0,0
020505,CAJACAY,BOLOGNESI,ANCASH,185.3,1.25,232,4051.31370656371,>3500,0,16896.1745689655,0,0
020506,CANIS,BOLOGNESI,ANCASH,20.7,1.07,22,3229.3347639485,2500-3500,0,2403.3422818792,0,0
020507,COLQUIOC,BOLOGNESI,ANCASH,305.4,0.37,113,1694.38817330211,1500-2500,0,20236.9584026622,0,0
020508,HUALLANCA,BOLOGNESI,ANCASH,818.2,4.84,3960,4262.08557083606,>3500,0,57549.0709531014,0,0
020509,HUASTA,BOLOGNESI,ANCASH,389.9,2.6,1014,4196.29449394563,>3500,0,11553.09375,0,0
020510,HUAYLLACAYAN,BOLOGNESI,ANCASH,117.6,1.03,121,3834.23489425982,>3500,0,11692.0595150625,0,0
020511,LA PRIMAVERA,BOLOGNESI,ANCASH,62.5,1.66,104,3299.35959885387,2500-3500,0,3762.49126637555,0,0
020512,MANGAS,BOLOGNESI,ANCASH,126.1,0.62,78,3492.26148409894,2500-3500,0,4440.03076923077,0,0
020513,PACLLON,BOLOGNESI,ANCASH,210.7,2.23,470,4253.52933673469,>3500,0,7530.74863387978,0,0
020514,SAN MIGUEL DE CORPANQUI,BOLOGNESI,ANCASH,42.7,1.24,53,3786.82045929019,>3500,0,4059.7337398374,0,0
020515,TICLLOS,BOLOGNESI,ANCASH,92.6,2.37,219,3927.22661523626,>3500,0,5453.73780487805,0,0
020601,CARHUAZ,CARHUAZ,ANCASH,195.6,3.95,773,3832.54130534003,>3500,1,150062.084063794,6.66390851652364,143.740117866897
020602,ACOPAMPA,CARHUAZ,ANCASH,14.6,3.31,48,2962.40490797546,2500-3500,0,25106.4176300578,0,0
020603,AMASHCA,CARHUAZ,ANCASH,13.2,2.81,37,3164.64189189189,2500-3500,0,13483.0235448005,0,0
020604,ANTA,CARHUAZ,ANCASH,43.3,0.93,40,3601.36875,>3500,0,23331.2621170997,0,0
020605,ATAQUERO,CARHUAZ,ANCASH,46.4,2.92,135,3736.48850574713,>3500,0,14556.121966397,0,0
020606,MARCARA,CARHUAZ,ANCASH,177.2,2.45,434,4110.26861167002,>3500,0,97664.3637307656,0,0
020607,PARIAHUANCA,CARHUAZ,ANCASH,11.9,4.75,57,3059.33834586466,2500-3500,0,13069.0006858711,0,0
020608,SAN MIGUEL DE ACO,CARHUAZ,ANCASH,123,3.36,413,4529.51233671988,>3500,0,22468.0035928144,0,0
020609,SHILLA,CARHUAZ,ANCASH,127.9,2.57,329,4444.92842105263,>3500,0,26161.1226639484,0,0
020610,TINCO,CARHUAZ,ANCASH,15.8,3.63,57,2803.91954022989,2500-3500,0,35147.1919004764,0,0
020611,YUNGAR,CARHUAZ,ANCASH,45.3,5.16,234,3786.99015748032,>3500,0,29569.134533252,0,0
020701,SAN LUIS,CARLOS FERMIN FITZCARRALD,ANCASH,247.6,1.84,456,3703.50778703368,>3500,0,98075.1735077971,0,0
020702,SAN NICOLAS,CARLOS FERMIN FITZCARRALD,ANCASH,205,4.57,937,3263.89379370629,2500-3500,0,28311.4875076173,0,0
020703,YAUYA,CARLOS FERMIN FITZCARRALD,ANCASH,174.8,2.8,489,3580.2841781874,>3500,1,36495.0544984731,27.4009729192715,227.221086116792
020801,CASMA,CASMA,ANCASH,1210.5,0.15,182,396.633259423503,0-500,0,370097.839255715,0,0
020802,BUENA VISTA ALTA,CASMA,ANCASH,481.5,0.73,351,899.9715295869,500-1500,0,49549.1516300227,0,0
020803,COMANDANTE NOEL,CASMA,ANCASH,219.1,0,0,132.914554374489,0-500,0,21103.4708171206,0,
020804,YAUTAN,CASMA,ANCASH,366,0.24,88,1210.20517199317,500-1500,0,83068.8794712286,0,0
020901,CORONGO,CORONGO,ANCASH,151.9,0,0,3431.60695344726,2500-3500,0,16137.0050223214,0,
020902,ACO,CORONGO,ANCASH,57.6,1.2,69,3650.77399380805,>3500,0,3265.2557544757,0,0
020903,BAMBAS,CORONGO,ANCASH,154.1,0,0,2701.23018648019,2500-3500,0,4188,0,
020904,CUSCA,CORONGO,ANCASH,426.6,0.93,397,3985.3167192429,>3500,0,25963.1127348643,0,0
020905,LA PAMPA,CORONGO,ANCASH,94.8,0.93,88,2499.04829545455,1500-2500,0,9443.0147601476,0,0
020906,YANAC,CORONGO,ANCASH,46.9,1,47,3502.61523809524,>3500,0,5799.02380952381,0,0
020907,YUPAN,CORONGO,ANCASH,85.1,0.51,43,2444.87526427061,1500-2500,0,6446,0,0
021001,HUARI,HUARI,ANCASH,399.9,3.74,1496,4086.71310375671,>3500,0,88025.0637364879,0,0
021002,ANRA,HUARI,ANCASH,80.7,0,0,3782.10497237569,>3500,0,12523.3991683992,0,
021003,CAJAY,HUARI,ANCASH,165.5,4.04,669,3974.97297297297,>3500,0,23876.1639405204,0,0
021004,CHAVIN DE HUANTAR,HUARI,ANCASH,419.7,3.17,1330,4318.79140973846,>3500,0,76341.1128331572,0,0
021005,HUACACHI,HUARI,ANCASH,89.1,1.66,148,3822.82110552764,>3500,0,16611.1740064447,0,0
021006,HUACCHIS,HUARI,ANCASH,76.3,0.84,64,3567.69033760186,>3500,0,12327.2199170124,0,0
021007,HUACHIS,HUARI,ANCASH,152.1,3.64,554,3757.56315789474,>3500,0,32548.0135960044,0,0
021008,HUANTAR,HUARI,ANCASH,161.9,2.28,369,4139.44991698949,>3500,0,24722.0708092486,0,0
021009,MASIN,HUARI,ANCASH,75.3,3.93,296,3465.97976190476,2500-3500,0,11991.0306923626,0,0
021010,PAUCAS,HUARI,ANCASH,139,1.01,140,3532.85419354839,>3500,0,13844.6002498439,0,0
021011,PONTO,HUARI,ANCASH,119.1,3.21,382,3664.50489089541,>3500,0,24200.8284789644,0,0
021012,RAHUAPAMPA,HUARI,ANCASH,9.6,6.72,65,2805.36893203884,2500-3500,0,6835.00532623169,0,0
021013,RAPAYAN,HUARI,ANCASH,145.5,0.42,61,3766.70620774431,>3500,0,13024.1948752529,0,0
021014,SAN MARCOS,HUARI,ANCASH,561.8,5.81,3264,4256.50525143221,>3500,3,176063.03874092,17.0393514814575,102.124183006536
021015,SAN PEDRO DE CHANA,HUARI,ANCASH,144,3.61,520,4025.57747355321,>3500,0,24410.0237476809,0,0
021016,UCO,HUARI,ANCASH,51.9,0.42,22,3234.57731958763,2500-3500,0,11483.7716654107,0,0
021101,HUARMEY,HUARMEY,ANCASH,2913.9,0.17,495,747.282261029412,500-1500,0,245625.025521693,0,0
021102,COCHAPETI,HUARMEY,ANCASH,98.6,0,0,2512.53079710145,2500-3500,0,7203.00487804878,0,
021103,CULEBRAS,HUARMEY,ANCASH,631.6,0,0,481.244507441531,0-500,0,30611.3027794205,0,
021104,HUAYAN,HUARMEY,ANCASH,113.3,0,0,2314.22213500785,1500-2500,0,8614.02574665294,0,
021105,MALVAS,HUARMEY,ANCASH,167.9,0,0,3099.7670212766,2500-3500,0,6834.36956521739,0,
021201,CARAZ,HUAYLAS,ANCASH,244.2,0.42,103,3689.87015362107,>3500,0,242616.753253572,0,0
021202,HUALLANCA,HUAYLAS,ANCASH,195.5,0.41,80,2443.72935779817,1500-2500,0,10044.2335766423,0,0
021203,HUATA,HUAYLAS,ANCASH,69.6,0,0,3412.00897435897,2500-3500,0,12516.0858156028,0,
021204,HUAYLAS,HUAYLAS,ANCASH,54.1,1.03,56,3280.03125,2500-3500,0,15240.058411215,0,0
021205,MATO,HUAYLAS,ANCASH,106,1.34,142,3387.36510638298,2500-3500,0,17429.0126454224,0,0
021206,PAMPAROMAS,HUAYLAS,ANCASH,501,0.37,185,3532.61896243292,>3500,0,77084.0728693016,0,0
021207,PUEBLO LIBRE,HUAYLAS,ANCASH,127.4,0,0,3452.23545900491,2500-3500,0,62857.120487106,0,
021208,SANTA CRUZ,HUAYLAS,ANCASH,359.9,0.65,234,4202.78740353498,>3500,0,41217.0078158923,0,0
021209,SANTO TORIBIO,HUAYLAS,ANCASH,84.5,1.42,120,3827.35812964931,>3500,0,9798.32434860737,0,0
021210,YURACMARCA,HUAYLAS,ANCASH,548,0.79,433,4046.85049942689,>3500,0,19846.6335030079,0,0
021301,PISCOBAMBA,MARISCAL LUZURIAGA,ANCASH,45.8,5.14,235,3355.39571150097,2500-3500,0,27789.2140595314,0,0
021302,CASCA,MARISCAL LUZURIAGA,ANCASH,76,3.66,278,3586.81323877069,>3500,0,35344.0247770069,0,0
021303,ELEAZAR GUZMAN BARRON,MARISCAL LUZURIAGA,ANCASH,98.5,0.51,50,3017.70407239819,2500-3500,0,12495.0856334041,0,0
021304,FIDEL OLIVAS ESCUDERO,MARISCAL LUZURIAGA,ANCASH,213.7,2.36,504,3240.80360134003,2500-3500,0,17217.1607142857,0,0
021305,LLAMA,MARISCAL LUZURIAGA,ANCASH,49.1,2.21,109,3167.63003663004,2500-3500,0,8928.50865384615,0,0
021306,LLUMPA,MARISCAL LUZURIAGA,ANCASH,139.2,0.42,58,3645.10826393338,>3500,0,57122.2416587226,0,0
021307,LUCMA,MARISCAL LUZURIAGA,ANCASH,75.3,0.86,65,3679.32142857143,>3500,0,25291.0884588804,0,0
021308,MUSGA,MARISCAL LUZURIAGA,ANCASH,38.9,2.21,86,3284.10933940775,2500-3500,0,9004.00096153846,0,0
021401,OCROS,OCROS,ANCASH,226.4,0.5,113,3899.71187106918,>3500,0,11123.1129411765,0,0
021402,ACAS,OCROS,ANCASH,255.1,0.41,105,2527.36013986014,2500-3500,0,5618.20899854862,0,0
021403,CAJAMARQUILLA,OCROS,ANCASH,78.7,1.33,105,4122.72985244041,>3500,0,2569.39413680782,0,0
021404,CARHUAPAMPA,OCROS,ANCASH,106.6,0,0,2596.31825795645,2500-3500,0,3792.85287846482,0,
021405,COCHAS,OCROS,ANCASH,411.5,0,0,1210,500-1500,0,14111.208628461,0,
021406,CONGAS,OCROS,ANCASH,109.1,0,0,3727.18989405053,>3500,0,11541.012185834,0,
021407,LLIPA,OCROS,ANCASH,31.5,0.91,29,3274.65352112676,2500-3500,0,2188.61003861004,0,0
021408,SAN CRISTOBAL DE RAJAN,OCROS,ANCASH,70.7,0.3,21,3471.95460277428,2500-3500,0,3600.26948775056,0,0
021409,SAN PEDRO,OCROS,ANCASH,534.9,0.2,107,1495.72253661784,500-1500,0,4617.21585160202,0,0
021410,SANTIAGO DE CHILCAS,OCROS,ANCASH,88.8,0,0,3512.98592964824,>3500,0,4108.00884955752,0,
021501,CABANA,PALLASCA,ANCASH,144.9,1.7,246,3867.2504649721,>3500,0,22852.0463957055,0,0
021502,BOLOGNESI,PALLASCA,ANCASH,82,1.02,84,2436.34754098361,1500-2500,0,8852.46404602109,0,0
021503,CONCHUCOS,PALLASCA,ANCASH,580.3,2.17,1259,3820.13211633663,>3500,0,69606.0005078075,0,0
021504,HUACASCHUQUE,PALLASCA,ANCASH,13.6,1.25,17,3246.43708609272,2500-3500,0,4652.14917127072,0,0
021505,HUANDOVAL,PALLASCA,ANCASH,115.7,3.13,362,3817.76607281177,>3500,0,9572.00827966881,0,0
021506,LACABAMBA,PALLASCA,ANCASH,63.6,2.07,132,3676.37552742616,>3500,0,4522.15340909091,0,0
021507,LLAPO,PALLASCA,ANCASH,29.3,0.49,14,3404.85582822086,2500-3500,0,5512.02543720191,0,0
021508,PALLASCA,PALLASCA,ANCASH,110.5,0.44,49,2800.69419460343,2500-3500,0,22304.0063266113,0,0
021509,PAMPAS,PALLASCA,ANCASH,440.6,0.96,423,3802.24546011018,>3500,0,31512.5609943619,0,0
021510,SANTA ROSA,PALLASCA,ANCASH,290.7,0,0,2110.98394070414,1500-2500,0,10189.0034843206,0,
021511,TAUCA,PALLASCA,ANCASH,199.2,2.13,424,2933.12601626016,2500-3500,0,24622.2765432099,0,0
021601,POMABAMBA,POMABAMBA,ANCASH,344.4,3.06,1054,3885.07696307852,>3500,0,133219.147976956,0,0
021602,HUAYLLAN,POMABAMBA,ANCASH,88.9,2.7,240,3712.81937436932,>3500,0,26777.4188752424,0,0
021603,PAROBAMBA,POMABAMBA,ANCASH,339.1,2.94,997,3135.13417855256,2500-3500,0,56351.045128045,0,0
021604,QUINUABAMBA,POMABAMBA,ANCASH,149.8,2.69,403,3199.09934171155,2500-3500,0,20557.0209940017,0,0
021701,RECUAY,RECUAY,ANCASH,149.5,7.3,1091,3980.95937873357,>3500,0,39765.2991042167,0,0
021702,CATAC,RECUAY,ANCASH,1025.4,5.47,5609,4326.73702994429,>3500,1,35944.000982801,27.8210542137058,19.8094332521147
021703,COTAPARACO,RECUAY,ANCASH,175.2,0,0,4121.9887697805,>3500,0,3391.47921760391,0,
021704,HUAYLLAPAMPA,RECUAY,ANCASH,111.1,0.76,84,3471.18921095008,2500-3500,0,4914.88273615635,0,0
021705,LLACLLIN,RECUAY,ANCASH,96,0.31,30,2655.21819870009,2500-3500,0,7331.45128779395,0,0
021706,MARCA,RECUAY,ANCASH,182.7,0,0,3525.77647632992,>3500,0,17887.9202387412,0,
021707,PAMPAS CHICO,RECUAY,ANCASH,104.8,2.59,271,3971.27133105802,>3500,0,7277.34850166482,0,0
021708,PARARIN,RECUAY,ANCASH,259.3,0,0,2423.28862068966,1500-2500,0,15561.0493753718,0,
021709,TAPACOCHA,RECUAY,ANCASH,78.3,3.55,278,3968.38907849829,>3500,0,3773.11136363636,0,0
021710,TICAPAMPA,RECUAY,ANCASH,146.3,11.03,1614,4183.00915750916,>3500,0,24684.229273661,0,0
021801,CHIMBOTE,SANTA,ANCASH,1448.9,0,0,721.057112802426,500-1500,0,1942694.71600316,0,
021802,CACERES DEL PERU,SANTA,ANCASH,529.2,0,0,2852.70845332882,2500-3500,0,42698.0008285004,0,
021803,COISHCO,SANTA,ANCASH,8.5,0,0,129.118279569892,0-500,0,156931.049025296,0,
021804,MACATE,SANTA,ANCASH,588.1,0,0,2543.58822632301,2500-3500,0,28780.2898944193,0,
021805,MORO,SANTA,ANCASH,357.7,0,0,1213.07525,500-1500,0,78091.8807136194,0,
021806,NEPEÑA,SANTA,ANCASH,458,0,0,491.064749608764,0-500,0,133113.348595849,0,
021807,SAMANCO,SANTA,ANCASH,149.7,0.72,108,100.881508078995,0-500,0,47301.2322090076,0,0
021808,SANTA,SANTA,ANCASH,41,0,0,53.2175824175824,0-500,0,205693.971855049,0,
021809,NUEVO CHIMBOTE,SANTA,ANCASH,401.9,0,0,266.467008470798,0-500,0,1652321.2386126,0,
021901,SIHUAS,SIHUAS,ANCASH,46.1,0.66,30,3322.91535433071,2500-3500,0,51308.1190560057,0,0
021902,ACOBAMBA,SIHUAS,ANCASH,150.5,3.22,485,2871.37253731343,2500-3500,0,14379.2893006575,0,0
021903,ALFONSO UGARTE,SIHUAS,ANCASH,89.2,3.18,284,3149.4248496994,2500-3500,0,4395.9046728972,0,0
021904,CASHAPAMPA,SIHUAS,ANCASH,69.7,0,0,3641.19691119691,>3500,0,25993.000338524,0,
021905,CHINGALPO,SIHUAS,ANCASH,173.7,2.9,504,3744.67028423773,>3500,0,7976.2100750268,0,0
021906,HUAYLLABAMBA,SIHUAS,ANCASH,276.9,1.36,377,3519.83570504528,>3500,0,32438.2248663102,0,0
021907,QUICHES,SIHUAS,ANCASH,148.4,2.3,341,2916.4691283293,2500-3500,1,21027.2178747941,47.55740897129,325.839035516455
021908,RAGASH,SIHUAS,ANCASH,209.1,1.67,349,3984.29474583511,>3500,0,21065.1644736842,0,0
021909,SAN JUAN,SIHUAS,ANCASH,211.6,3.14,664,3635.09279661017,>3500,0,62171.5962154294,0,0
021910,SICSIBAMBA,SIHUAS,ANCASH,82.5,0.84,69,3245.33698030635,2500-3500,0,13070.4082299151,0,0
022001,YUNGAY,YUNGAY,ANCASH,273.6,1.1,301,4066.68415874057,>3500,0,201945.71385297,0,0
022002,CASCAPARA,YUNGAY,ANCASH,137.2,1.41,193,4016.04970568999,>3500,0,15003.2805797102,0,0
022003,MANCOS,YUNGAY,ANCASH,63,2.27,143,3337.15254237288,2500-3500,0,61498.0005793743,0,0
022004,MATACOTO,YUNGAY,ANCASH,47.1,1.59,75,3020.30608365019,2500-3500,0,13774.0421329822,0,0
