UBIGEO,nombre,anio,poblacion
010703,CUMBA,2024,8449
010703,CUMBA,2025,8361
010703,CUMBA,2026,8271
010704,EL MILAGRO,2017,6373.37104002473
010704,EL MILAGRO,2018,6422
010704,EL MILAGRO,2019,6471
010704,EL MILAGRO,2020,6503
010704,EL MILAGRO,2021,6531
010704,EL MILAGRO,2022,6551
010704,EL MILAGRO,2023,6564
010704,EL MILAGRO,2024,6576
010704,EL MILAGRO,2025,6586
010704,EL MILAGRO,2026,6596
010705,JAMALCA,2017,7337.15903150365
010705,JAMALCA,2018,7303
010705,JAMALCA,2019,7269
010705,JAMALCA,2020,7215
010705,JAMALCA,2021,7156
010705,JAMALCA,2022,7087
010705,JAMALCA,2023,7012
010705,JAMALCA,2024,6934
010705,JAMALCA,2025,6855
010705,JAMALCA,2026,6775
010706,LONYA GRANDE,2017,10887.9588624575
010706,LONYA GRANDE,2018,11034
010706,LONYA GRANDE,2019,11182
010706,LONYA GRANDE,2020,11300
010706,LONYA GRANDE,2021,11412
010706,LONYA GRANDE,2022,11509
010706,LONYA GRANDE,2023,11598
010706,LONYA GRANDE,2024,11681
010706,LONYA GRANDE,2025,11763
010706,LONYA GRANDE,2026,11843
010707,YAMON,2017,3218.04441702653
010707,YAMON,2018,3230
010707,YAMON,2019,3242
010707,YAMON,2020,3245
010707,YAMON,2021,3247
010707,YAMON,2022,3249
010707,YAMON,2023,3252
010707,YAMON,2024,3255
010707,YAMON,2025,3258
010707,YAMON,2026,3261
020101,HUARAZ,2017,64994.1858999081
020101,HUARAZ,2018,66195
020101,HUARAZ,2019,67418
020101,HUARAZ,2020,68466
020101,HUARAZ,2021,69249
020101,HUARAZ,2022,69882
020101,HUARAZ,2023,70410
020101,HUARAZ,2024,70876
020101,HUARAZ,2025,71323
020101,HUARAZ,2026,71747
020102,COCHABAMBA,2017,1767.28090539756
020102,COCHABAMBA,2018,1745
020102,COCHABAMBA,2019,1723
020102,COCHABAMBA,2020,1698
020102,COCHABAMBA,2021,1682
020102,COCHABAMBA,2022,1669
020102,COCHABAMBA,2023,1658
020102,COCHABAMBA,2024,1648
020102,COCHABAMBA,2025,1638
020102,COCHABAMBA,2026,1628
020103,COLCABAMBA,2017,336.505119453925
020103,COLCABAMBA,2018,314
020103,COLCABAMBA,2019,293
020103,COLCABAMBA,2020,274
020103,COLCABAMBA,2021,262
020103,COLCABAMBA,2022,252
020103,COLCABAMBA,2023,245
020103,COLCABAMBA,2024,239
020103,COLCABAMBA,2025,234
020103,COLCABAMBA,2026,228
020104,HUANCHAY,2017,1763.81053878034
020104,HUANCHAY,2018,1726
020104,HUANCHAY,2019,1689
020104,HUANCHAY,2020,1652
020104,HUANCHAY,2021,1627
020104,HUANCHAY,2022,1608
020104,HUANCHAY,2023,1593
020104,HUANCHAY,2024,1580
020104,HUANCHAY,2025,1566
020104,HUANCHAY,2026,1553
020105,INDEPENDENCIA,2017,80261.0232894938
020105,INDEPENDENCIA,2018,82563
020105,INDEPENDENCIA,2019,84931
020105,INDEPENDENCIA,2020,87112
020105,INDEPENDENCIA,2021,88989
020105,INDEPENDENCIA,2022,90711
020105,INDEPENDENCIA,2023,92336
020105,INDEPENDENCIA,2024,93922
020105,INDEPENDENCIA,2025,95535
020105,INDEPENDENCIA,2026,97176
020106,JANGAS,2017,4975.3086804204
020106,JANGAS,2018,5056
020106,JANGAS,2019,5138
020106,JANGAS,2020,5206
020106,JANGAS,2021,5254
020106,JANGAS,2022,5292
020106,JANGAS,2023,5320
020106,JANGAS,2024,5344
020106,JANGAS,2025,5366
020106,JANGAS,2026,5384
020107,LA LIBERTAD,2017,1142.08912655971
020107,LA LIBERTAD,2018,1132
020107,LA LIBERTAD,2019,1122
020107,LA LIBERTAD,2020,1110
020107,LA LIBERTAD,2021,1102
020107,LA LIBERTAD,2022,1095
020107,LA LIBERTAD,2023,1090
020107,LA LIBERTAD,2024,1084
020107,LA LIBERTAD,2025,1079
020107,LA LIBERTAD,2026,1074
020108,OLLEROS,2017,2512.00039777247
020108,OLLEROS,2018,2513
020108,OLLEROS,2019,2514
020108,OLLEROS,2020,2507
020108,OLLEROS,2021,2503
020108,OLLEROS,2022,2498
020108,OLLEROS,2023,2493
020108,OLLEROS,2024,2487
020108,OLLEROS,2025,2481
020108,OLLEROS,2026,2474
020109,PAMPAS GRANDE,2017,1060.39215686275
020109,PAMPAS GRANDE,2018,1040
020109,PAMPAS GRANDE,2019,1020
020109,PAMPAS GRANDE,2020,998
020109,PAMPAS GRANDE,2021,984
020109,PAMPAS GRANDE,2022,973
020109,PAMPAS GRANDE,2023,964
020109,PAMPAS GRANDE,2024,956
020109,PAMPAS GRANDE,2025,948
020109,PAMPAS GRANDE,2026,941
020110,PARIACOTO,2017,4994.39938020531
020110,PARIACOTO,2018,5078
020110,PARIACOTO,2019,5163
020110,PARIACOTO,2020,5235
020110,PARIACOTO,2021,5287
020110,PARIACOTO,2022,5328
020110,PARIACOTO,2023,5361
020110,PARIACOTO,2024,5391
020110,PARIACOTO,2025,5418
020110,PARIACOTO,2026,5444
020111,PIRA,2017,3554.09209778283
020111,PIRA,2018,3536
020111,PIRA,2019,3518
020111,PIRA,2020,3489
020111,PIRA,2021,3472
020111,PIRA,2022,3456
020111,PIRA,2023,3442
020111,PIRA,2024,3428
020111,PIRA,2025,3414
020111,PIRA,2026,3401
020112,TARICA,2017,6926.89668801963
020112,TARICA,2018,7129
020112,TARICA,2019,7337
020112,TARICA,2020,7529
020112,TARICA,2021,7695
020112,TARICA,2022,7848
020112,TARICA,2023,7992
020112,TARICA,2024,8133
020112,TARICA,2025,8277
020112,TARICA,2026,8423
020201,AIJA,2017,2141.13287356322
020201,AIJA,2018,2158
020201,AIJA,2019,2175
020201,AIJA,2020,2182
020201,AIJA,2021,2186
020201,AIJA,2022,2184
020201,AIJA,2023,2178
020201,AIJA,2024,2169
020201,AIJA,2025,2158
020201,AIJA,2026,2145
020202,CORIS,2017,1743.53475935829
020202,CORIS,2018,1713
020202,CORIS,2019,1683
020202,CORIS,2020,1649
020202,CORIS,2021,1594
020202,CORIS,2022,1538
020202,CORIS,2023,1480
020202,CORIS,2024,1424
020202,CORIS,2025,1369
020202,CORIS,2026,1315
020203,HUACLLAN,2017,395.388140161725
020203,HUACLLAN,2018,383
020203,HUACLLAN,2019,371
020203,HUACLLAN,2020,358
020203,HUACLLAN,2021,342
020203,HUACLLAN,2022,327
020203,HUACLLAN,2023,312
020203,HUACLLAN,2024,296
020203,HUACLLAN,2025,281
020203,HUACLLAN,2026,267
020204,LA MERCED,2017,1682.85378258106
020204,LA MERCED,2018,1627
020204,LA MERCED,2019,1573
020204,LA MERCED,2020,1517
020204,LA MERCED,2021,1468
020204,LA MERCED,2022,1418
020204,LA MERCED,2023,1366
020204,LA MERCED,2024,1315
020204,LA MERCED,2025,1266
020204,LA MERCED,2026,1217
020205,SUCCHA,2017,763.194857916103
020205,SUCCHA,2018,751
020205,SUCCHA,2019,739
020205,SUCCHA,2020,727
020205,SUCCHA,2021,715
020205,SUCCHA,2022,703
020205,SUCCHA,2023,688
020205,SUCCHA,2024,674
020205,SUCCHA,2025,660
020205,SUCCHA,2026,646
020301,LLAMELLIN,2017,3490.14045269878
020301,LLAMELLIN,2018,3468
020301,LLAMELLIN,2019,3446
020301,LLAMELLIN,2020,3413
020301,LLAMELLIN,2021,3373
020301,LLAMELLIN,2022,3325
020301,LLAMELLIN,2023,3272
020301,LLAMELLIN,2024,3216
020301,LLAMELLIN,2025,3159
020301,LLAMELLIN,2026,3102
020302,ACZO,2017,2038.31438631791
020302,ACZO,2018,2013
020302,ACZO,2019,1988
020302,ACZO,2020,1958
020302,ACZO,2021,1914
020302,ACZO,2022,1863
020302,ACZO,2023,1809
020302,ACZO,2024,1752
020302,ACZO,2025,1696
020302,ACZO,2026,1640
020303,CHACCHO,2017,1457.9357400722
020303,CHACCHO,2018,1421
020303,CHACCHO,2019,1385
020303,CHACCHO,2020,1346
020303,CHACCHO,2021,1314
020303,CHACCHO,2022,1283
020303,CHACCHO,2023,1254
020303,CHACCHO,2024,1225
020303,CHACCHO,2025,1197
020303,CHACCHO,2026,1168
020304,CHINGAS,2017,1964.0081799591
020304,CHINGAS,2018,1960
020304,CHINGAS,2019,1956
020304,CHINGAS,2020,1946
020304,CHINGAS,2021,1898
020304,CHINGAS,2022,1843
020304,CHINGAS,2023,1785
020304,CHINGAS,2024,1725
020304,CHINGAS,2025,1666
020304,CHINGAS,2026,1607
020305,MIRGAS,2017,4347.06576448243
020305,MIRGAS,2018,4279
020305,MIRGAS,2019,4212
020305,MIRGAS,2020,4135
020305,MIRGAS,2021,4063
020305,MIRGAS,2022,3986
020305,MIRGAS,2023,3910
020305,MIRGAS,2024,3832
020305,MIRGAS,2025,3754
020305,MIRGAS,2026,3677
020306,SAN JUAN DE RONTOY,2017,1235.61727349704
020306,SAN JUAN DE RONTOY,2018,1208
020306,SAN JUAN DE RONTOY,2019,1181
020306,SAN JUAN DE RONTOY,2020,1152
020306,SAN JUAN DE RONTOY,2021,1128
020306,SAN JUAN DE RONTOY,2022,1104
020306,SAN JUAN DE RONTOY,2023,1078
020306,SAN JUAN DE RONTOY,2024,1055
020306,SAN JUAN DE RONTOY,2025,1032
020306,SAN JUAN DE RONTOY,2026,1009
020401,CHACAS,2017,4879.1510880829
020401,CHACAS,2018,4852
020401,CHACAS,2019,4825
020401,CHACAS,2020,4787
020401,CHACAS,2021,4731
020401,CHACAS,2022,4665
020401,CHACAS,2023,4596
020401,CHACAS,2024,4521
020401,CHACAS,2025,4447
020401,CHACAS,2026,4372
020402,ACOCHACA,2017,3074.74127516779
020402,ACOCHACA,2018,3027
020402,ACOCHACA,2019,2980
020402,ACOCHACA,2020,2923
020402,ACOCHACA,2021,2860
020402,ACOCHACA,2022,2792
020402,ACOCHACA,2023,2720
020402,ACOCHACA,2024,2649
020402,ACOCHACA,2025,2578
020402,ACOCHACA,2026,2506
020501,CHIQUIAN,2017,4089.0021978022
020501,CHIQUIAN,2018,4092
020501,CHIQUIAN,2019,4095
020501,CHIQUIAN,2020,4087
020501,CHIQUIAN,2021,4047
020501,CHIQUIAN,2022,3990
020501,CHIQUIAN,2023,3924
020501,CHIQUIAN,2024,3851
020501,CHIQUIAN,2025,3777
020501,CHIQUIAN,2026,3704
020502,ABELARDO PARDO LEZAMETA,2017,268.402597402597
020502,ABELARDO PARDO LEZAMETA,2018,249
020502,ABELARDO PARDO LEZAMETA,2019,231
020502,ABELARDO PARDO LEZAMETA,2020,215
020502,ABELARDO PARDO LEZAMETA,2021,210
020502,ABELARDO PARDO LEZAMETA,2022,203
020502,ABELARDO PARDO LEZAMETA,2023,196
020502,ABELARDO PARDO LEZAMETA,2024,189
020502,ABELARDO PARDO LEZAMETA,2025,183
020502,ABELARDO PARDO LEZAMETA,2026,177
020503,ANTONIO RAYMONDI,2017,1058.13926499033
020503,ANTONIO RAYMONDI,2018,1046
020503,ANTONIO RAYMONDI,2019,1034
020503,ANTONIO RAYMONDI,2020,1020
020503,ANTONIO RAYMONDI,2021,990
020503,ANTONIO RAYMONDI,2022,958
020503,ANTONIO RAYMONDI,2023,927
020503,ANTONIO RAYMONDI,2024,896
020503,ANTONIO RAYMONDI,2025,865
020503,ANTONIO RAYMONDI,2026,834
020504,AQUIA,2017,2241.265917603
020504,AQUIA,2018,2188
020504,AQUIA,2019,2136
020504,AQUIA,2020,2079
020504,AQUIA,2021,2000
020504,AQUIA,2022,1925
020504,AQUIA,2023,1853
020504,AQUIA,2024,1782
020504,AQUIA,2025,1714
020504,AQUIA,2026,1646
020505,CAJACAY,2017,1820.17456896552
020505,CAJACAY,2018,1838
020505,CAJACAY,2019,1856
020505,CAJACAY,2020,1868
020505,CAJACAY,2021,1888
020505,CAJACAY,2022,1899
020505,CAJACAY,2023,1904
020505,CAJACAY,2024,1909
020505,CAJACAY,2025,1914
020505,CAJACAY,2026,1919
020506,CANIS,2017,339.342281879195
020506,CANIS,2018,318
020506,CANIS,2019,298
020506,CANIS,2020,279
020506,CANIS,2021,261
020506,CANIS,2022,246
020506,CANIS,2023,232
020506,CANIS,2024,221
020506,CANIS,2025,209
020506,CANIS,2026,197
020507,COLQUIOC,2017,2500.95840266223
020507,COLQUIOC,2018,2452
020507,COLQUIOC,2019,2404
020507,COLQUIOC,2020,2348
020507,COLQUIOC,2021,2265
020507,COLQUIOC,2022,2183
020507,COLQUIOC,2023,2104
020507,COLQUIOC,2024,2027
020507,COLQUIOC,2025,1953
020507,COLQUIOC,2026,1879
020508,HUALLANCA,2017,6846.07095310136
020508,HUALLANCA,2018,6727
020508,HUALLANCA,2019,6610
020508,HUALLANCA,2020,6473
020508,HUALLANCA,2021,6401
020508,HUALLANCA,2022,6304
020508,HUALLANCA,2023,6193
020508,HUALLANCA,2024,6064
020508,HUALLANCA,2025,5931
020508,HUALLANCA,2026,5800
020509,HUASTA,2017,1543.09375
020509,HUASTA,2018,1474
020509,HUASTA,2019,1408
020509,HUASTA,2020,1341
020509,HUASTA,2021,1271
020509,HUASTA,2022,1210
020509,HUASTA,2023,1153
020509,HUASTA,2024,1101
020509,HUASTA,2025,1052
020509,HUASTA,2026,1003
020510,HUAYLLACAYAN,2017,1343.05951506245
020510,HUAYLLACAYAN,2018,1352
020510,HUAYLLACAYAN,2019,1361
020510,HUAYLLACAYAN,2020,1365
020510,HUAYLLACAYAN,2021,1336
020510,HUAYLLACAYAN,2022,1298
020510,HUAYLLACAYAN,2023,1256
020510,HUAYLLACAYAN,2024,1212
020510,HUAYLLACAYAN,2025,1169
020510,HUAYLLACAYAN,2026,1126
020511,LA PRIMAVERA,2017,488.491266375546
020511,LA PRIMAVERA,2018,473
020511,LA PRIMAVERA,2019,458
020511,LA PRIMAVERA,2020,444
020511,LA PRIMAVERA,2021,421
020511,LA PRIMAVERA,2022,399
020511,LA PRIMAVERA,2023,378
020511,LA PRIMAVERA,2024,359
020511,LA PRIMAVERA,2025,342
020511,LA PRIMAVERA,2026,325
020512,MANGAS,2017,528.030769230769
020512,MANGAS,2018,524
020512,MANGAS,2019,520
020512,MANGAS,2020,515
020512,MANGAS,2021,501
020512,MANGAS,2022,486
020512,MANGAS,2023,471
020512,MANGAS,2024,455
020512,MANGAS,2025,440
020512,MANGAS,2026,425
020513,PACLLON,2017,996.748633879781
020513,PACLLON,2018,955
020513,PACLLON,2019,915
020513,PACLLON,2020,874
020513,PACLLON,2021,830
020513,PACLLON,2022,792
020513,PACLLON,2023,755
020513,PACLLON,2024,722
020513,PACLLON,2025,691
020513,PACLLON,2026,660
020514,SAN MIGUEL DE CORPANQUI,2017,530.733739837398
020514,SAN MIGUEL DE CORPANQUI,2018,511
020514,SAN MIGUEL DE CORPANQUI,2019,492
020514,SAN MIGUEL DE CORPANQUI,2020,471
020514,SAN MIGUEL DE CORPANQUI,2021,449
020514,SAN MIGUEL DE CORPANQUI,2022,429
020514,SAN MIGUEL DE CORPANQUI,2023,410
020514,SAN MIGUEL DE CORPANQUI,2024,392
020514,SAN MIGUEL DE CORPANQUI,2025,375
020514,SAN MIGUEL DE CORPANQUI,2026,358
020515,TICLLOS,2017,700.737804878049
020515,TICLLOS,2018,678
020515,TICLLOS,2019,656
020515,TICLLOS,2020,633
020515,TICLLOS,2021,605
020515,TICLLOS,2022,580
020515,TICLLOS,2023,556
020515,TICLLOS,2024,534
020515,TICLLOS,2025,511
020515,TICLLOS,2026,488
020601,CARHUAZ,2017,15855.0840637935
020601,CARHUAZ,2018,16139
020601,CARHUAZ,2019,16428
020601,CARHUAZ,2020,16675
020601,CARHUAZ,2021,16804
020601,CARHUAZ,2022,16917
020601,CARHUAZ,2023,17006
020601,CARHUAZ,2024,17083
020601,CARHUAZ,2025,17155
020601,CARHUAZ,2026,17222
020602,ACOPAMPA,2017,2700.4176300578
020602,ACOPAMPA,2018,2734
020602,ACOPAMPA,2019,2768
020602,ACOPAMPA,2020,2794
020602,ACOPAMPA,2021,2812
020602,ACOPAMPA,2022,2820
020602,ACOPAMPA,2023,2823
020602,ACOPAMPA,2024,2826
020602,ACOPAMPA,2025,2829
020602,ACOPAMPA,2026,2831
020603,AMASHCA,2017,1541.02354480052
020603,AMASHCA,2018,1535
020603,AMASHCA,2019,1529
020603,AMASHCA,2020,1520
020603,AMASHCA,2021,1507
020603,AMASHCA,2022,1491
020603,AMASHCA,2023,1473
020603,AMASHCA,2024,1453
020603,AMASHCA,2025,1434
020603,AMASHCA,2026,1414
020604,ANTA,2017,2527.26211709965
020604,ANTA,2018,2553
020604,ANTA,2019,2579
020604,ANTA,2020,2598
020604,ANTA,2021,2610
020604,ANTA,2022,2613
020604,ANTA,2023,2615
020604,ANTA,2024,2617
020604,ANTA,2025,2619
020604,ANTA,2026,2620
020605,ATAQUERO,2017,1579.12196639701
020605,ATAQUERO,2018,1593
020605,ATAQUERO,2019,1607
020605,ATAQUERO,2020,1617
020605,ATAQUERO,2021,1624
020605,ATAQUERO,2022,1628
020605,ATAQUERO,2023,1632
020605,ATAQUERO,2024,1636
020605,ATAQUERO,2025,1640
020605,ATAQUERO,2026,1643
020606,MARCARA,2017,10167.3637307656
020606,MARCARA,2018,10378
020606,MARCARA,2019,10593
020606,MARCARA,2020,10782
020606,MARCARA,2021,10940
020606,MARCARA,2022,11067
020606,MARCARA,2023,11167
020606,MARCARA,2024,11249
020606,MARCARA,2025,11321
020606,MARCARA,2026,11389
020607,PARIAHUANCA,2017,1456.00068587106
020607,PARIAHUANCA,2018,1457
020607,PARIAHUANCA,2019,1458
020607,PARIAHUANCA,2020,1455
020607,PARIAHUANCA,2021,1455
020607,PARIAHUANCA,2022,1454
020607,PARIAHUANCA,2023,1450
020607,PARIAHUANCA,2024,1444
020607,PARIAHUANCA,2025,1440
020607,PARIAHUANCA,2026,1435
020608,SAN MIGUEL DE ACO,2017,2499.00359281437
020608,SAN MIGUEL DE ACO,2018,2502
020608,SAN MIGUEL DE ACO,2019,2505
020608,SAN MIGUEL DE ACO,2020,2502
020608,SAN MIGUEL DE ACO,2021,2502
020608,SAN MIGUEL DE ACO,2022,2498
020608,SAN MIGUEL DE ACO,2023,2493
020608,SAN MIGUEL DE ACO,2024,2487
020608,SAN MIGUEL DE ACO,2025,2480
020608,SAN MIGUEL DE ACO,2026,2472
020609,SHILLA,2017,2981.12266394835
020609,SHILLA,2018,2962
020609,SHILLA,2019,2943
020609,SHILLA,2020,2915
020609,SHILLA,2021,2901
020609,SHILLA,2022,2886
020609,SHILLA,2023,2872
020609,SHILLA,2024,2858
020609,SHILLA,2025,2843
020609,SHILLA,2026,2827
020610,TINCO,2017,3598.19190047644
020610,TINCO,2018,3687
020610,TINCO,2019,3778
020610,TINCO,2020,3861
020610,TINCO,2021,3933
020610,TINCO,2022,3995
020610,TINCO,2023,4050
020610,TINCO,2024,4099
020610,TINCO,2025,4146
020610,TINCO,2026,4191
020611,YUNGAR,2017,3236.13453325198
020611,YUNGAR,2018,3257
020611,YUNGAR,2019,3278
020611,YUNGAR,2020,3288
020611,YUNGAR,2021,3298
020611,YUNGAR,2022,3300
020611,YUNGAR,2023,3302
020611,YUNGAR,2024,3304
020611,YUNGAR,2025,3306
020611,YUNGAR,2026,3307
020701,SAN LUIS,2017,11246.1735077971
020701,SAN LUIS,2018,11202
020701,SAN LUIS,2019,11158
020701,SAN LUIS,2020,11083
020701,SAN LUIS,2021,10975
020701,SAN LUIS,2022,10842
020701,SAN LUIS,2023,10694
020701,SAN LUIS,2024,10528
020701,SAN LUIS,2025,10347
020701,SAN LUIS,2026,10150
020702,SAN NICOLAS,2017,3362.48750761731
020702,SAN NICOLAS,2018,3322
020702,SAN NICOLAS,2019,3282
020702,SAN NICOLAS,2020,3233
020702,SAN NICOLAS,2021,3171
020702,SAN NICOLAS,2022,3101
020702,SAN NICOLAS,2023,3025
020702,SAN NICOLAS,2024,2947
020702,SAN NICOLAS,2025,2868
020702,SAN NICOLAS,2026,2788
020703,YAUYA,2017,4392.0544984731
020703,YAUYA,2018,4324
020703,YAUYA,2019,4257
020703,YAUYA,2020,4180
020703,YAUYA,2021,4085
020703,YAUYA,2022,3982
020703,YAUYA,2023,3872
020703,YAUYA,2024,3758
020703,YAUYA,2025,3645
020703,YAUYA,2026,3529
020801,CASMA,2017,37013.8392557145
020801,CASMA,2018,38133
020801,CASMA,2019,39286
020801,CASMA,2020,40363
020801,CASMA,2021,41315
020801,CASMA,2022,42209
020801,CASMA,2023,43067
020801,CASMA,2024,43919
020801,CASMA,2025,44792
020801,CASMA,2026,45688
020802,BUENA VISTA ALTA,2017,4984.15163002274
020802,BUENA VISTA ALTA,2018,5128
020802,BUENA VISTA ALTA,2019,5276
020802,BUENA VISTA ALTA,2020,5413
020802,BUENA VISTA ALTA,2021,5533
020802,BUENA VISTA ALTA,2022,5645
020802,BUENA VISTA ALTA,2023,5751
020802,BUENA VISTA ALTA,2024,5856
020802,BUENA VISTA ALTA,2025,5963
020802,BUENA VISTA ALTA,2026,6072
020803,COMANDANTE NOEL,2017,2247.47081712062
020803,COMANDANTE NOEL,2018,2280
020803,COMANDANTE NOEL,2019,2313
020803,COMANDANTE NOEL,2020,2340
020803,COMANDANTE NOEL,2021,2360
020803,COMANDANTE NOEL,2022,2375
020803,COMANDANTE NOEL,2023,2387
020803,COMANDANTE NOEL,2024,2396
020803,COMANDANTE NOEL,2025,2405
020803,COMANDANTE NOEL,2026,2413
020804,YAUTAN,2017,8682.87947122862
020804,YAUTAN,2018,8841
020804,YAUTAN,2019,9002
020804,YAUTAN,2020,9140
020804,YAUTAN,2021,9264
020804,YAUTAN,2022,9376
020804,YAUTAN,2023,9483
020804,YAUTAN,2024,9587
020804,YAUTAN,2025,9693
020804,YAUTAN,2026,9802
020901,CORONGO,2017,1786.00502232143
020901,CORONGO,2018,1789
020901,CORONGO,2019,1792
020901,CORONGO,2020,1790
020901,CORONGO,2021,1794
020901,CORONGO,2022,1795
020901,CORONGO,2023,1796
020901,CORONGO,2024,1797
020901,CORONGO,2025,1798
020901,CORONGO,2026,1799
020902,ACO,2017,411.255754475703
020902,ACO,2018,401
020902,ACO,2019,391
020902,ACO,2020,380
020902,ACO,2021,366
020902,ACO,2022,352
020902,ACO,2023,336
020902,ACO,2024,321
020902,ACO,2025,307
020902,ACO,2026,293
020903,BAMBAS,2017,483
020903,BAMBAS,2018,483
020903,BAMBAS,2019,483
020903,BAMBAS,2020,481
020903,BAMBAS,2021,474
020903,BAMBAS,2022,464
020903,BAMBAS,2023,453
020903,BAMBAS,2024,441
020903,BAMBAS,2025,426
020903,BAMBAS,2026,411
020904,CUSCA,2017,2838.1127348643
020904,CUSCA,2018,2856
020904,CUSCA,2019,2874
020904,CUSCA,2020,2881
020904,CUSCA,2021,2892
020904,CUSCA,2022,2901
020904,CUSCA,2023,2903
020904,CUSCA,2024,2907
020904,CUSCA,2025,2911
020904,CUSCA,2026,2913
020905,LA PAMPA,2017,1092.0147601476
020905,LA PAMPA,2018,1088
020905,LA PAMPA,2019,1084
020905,LA PAMPA,2020,1078
020905,LA PAMPA,2021,1062
020905,LA PAMPA,2022,1044
020905,LA PAMPA,2023,1024
020905,LA PAMPA,2024,999
020905,LA PAMPA,2025,972
020905,LA PAMPA,2026,945
020906,YANAC,2017,680.02380952381
020906,YANAC,2018,676
020906,YANAC,2019,672
020906,YANAC,2020,666
020906,YANAC,2021,654
020906,YANAC,2022,638
020906,YANAC,2023,622
020906,YANAC,2024,604
020906,YANAC,2025,587
020906,YANAC,2026,570
020907,YUPAN,2017,741
020907,YUPAN,2018,741
020907,YUPAN,2019,741
020907,YUPAN,2020,741
020907,YUPAN,2021,727
020907,YUPAN,2022,712
020907,YUPAN,2023,697
020907,YUPAN,2024,681
020907,YUPAN,2025,665
020907,YUPAN,2026,649
021001,HUARI,2017,9756.06373648786
021001,HUARI,2018,9781
021001,HUARI,2019,9806
021001,HUARI,2020,9803
021001,HUARI,2021,9796
021001,HUARI,2022,9786
021001,HUARI,2023,9776
021001,HUARI,2024,9765
021001,HUARI,2025,9756
021001,HUARI,2026,9749
021002,ANRA,2017,1491.39916839917
021002,ANRA,2018,1467
021002,ANRA,2019,1443
021002,ANRA,2020,1414
021002,ANRA,2021,1394
021002,ANRA,2022,1371
021002,ANRA,2023,1344
021002,ANRA,2024,1316
021002,ANRA,2025,1283
021002,ANRA,2026,1249
021003,CAJAY,2017,2732.16394052045
021003,CAJAY,2018,2711
021003,CAJAY,2019,2690
021003,CAJAY,2020,2661
021003,CAJAY,2021,2651
021003,CAJAY,2022,2637
021003,CAJAY,2023,2619
021003,CAJAY,2024,2599
021003,CAJAY,2025,2576
021003,CAJAY,2026,2550
021004,CHAVIN DE HUANTAR,2017,8579.11283315722
021004,CHAVIN DE HUANTAR,2018,8548
021004,CHAVIN DE HUANTAR,2019,8517
021004,CHAVIN DE HUANTAR,2020,8462
021004,CHAVIN DE HUANTAR,2021,8467
021004,CHAVIN DE HUANTAR,2022,8464
021004,CHAVIN DE HUANTAR,2023,8453
021004,CHAVIN DE HUANTAR,2024,8436
021004,CHAVIN DE HUANTAR,2025,8415
021004,CHAVIN DE HUANTAR,2026,8390
021005,HUACACHI,2017,1898.17400644468
021005,HUACACHI,2018,1880
021005,HUACACHI,2019,1862
021005,HUACACHI,2020,1841
021005,HUACACHI,2021,1836
021005,HUACACHI,2022,1830
021005,HUACACHI,2023,1825
021005,HUACACHI,2024,1821
021005,HUACACHI,2025,1818
021005,HUACACHI,2026,1816
021006,HUACCHIS,2017,1531.21991701245
021006,HUACCHIS,2018,1488
021006,HUACCHIS,2019,1446
021006,HUACCHIS,2020,1401
021006,HUACCHIS,2021,1366
021006,HUACCHIS,2022,1330
021006,HUACCHIS,2023,1294
021006,HUACCHIS,2024,1255
021006,HUACCHIS,2025,1216
021006,HUACCHIS,2026,1174
021007,HUACHIS,2017,3618.01359600444
021007,HUACHIS,2018,3611
021007,HUACHIS,2019,3604
021007,HUACHIS,2020,3589
021007,HUACHIS,2021,3602
021007,HUACHIS,2022,3614
021007,HUACHIS,2023,3625
021007,HUACHIS,2024,3636
021007,HUACHIS,2025,3649
021007,HUACHIS,2026,3663
021008,HUANTAR,2017,2796.07080924855
021008,HUANTAR,2018,2782
021008,HUANTAR,2019,2768
021008,HUANTAR,2020,2746
021008,HUANTAR,2021,2743
021008,HUANTAR,2022,2737
021008,HUANTAR,2023,2728
021008,HUANTAR,2024,2717
021008,HUANTAR,2025,2705
021008,HUANTAR,2026,2691
021009,MASIN,2017,1478.0306923626
021009,MASIN,2018,1439
021009,MASIN,2019,1401
021009,MASIN,2020,1360
021009,MASIN,2021,1329
021009,MASIN,2022,1297
021009,MASIN,2023,1264
021009,MASIN,2024,1230
021009,MASIN,2025,1193
021009,MASIN,2026,1155
021010,PAUCAS,2017,1663.60024984385
021010,PAUCAS,2018,1632
021010,PAUCAS,2019,1601
021010,PAUCAS,2020,1565
021010,PAUCAS,2021,1539
021010,PAUCAS,2022,1511
021010,PAUCAS,2023,1479
021010,PAUCAS,2024,1446
021010,PAUCAS,2025,1408
021010,PAUCAS,2026,1368
021011,PONTO,2017,2877.8284789644
021011,PONTO,2018,2829
021011,PONTO,2019,2781
021011,PONTO,2020,2725
021011,PONTO,2021,2688
021011,PONTO,2022,2647
021011,PONTO,2023,2602
021011,PONTO,2024,2552
021011,PONTO,2025,2499
021011,PONTO,2026,2443
021012,RAHUAPAMPA,2017,747.005326231691
021012,RAHUAPAMPA,2018,749
021012,RAHUAPAMPA,2019,751
021012,RAHUAPAMPA,2020,751
021012,RAHUAPAMPA,2021,759
021012,RAHUAPAMPA,2022,764
021012,RAHUAPAMPA,2023,767
021012,RAHUAPAMPA,2024,771
021012,RAHUAPAMPA,2025,776
